GEOID,NAME,total_population,total_poverty,percent_poverty
01097000401,"Census Tract 4.01, Mobile County, Alabama",1314,649,0.4939117199391172
01097000402,"Census Tract 4.02, Mobile County, Alabama",668,371,0.5553892215568862
01097000500,"Census Tract 5, Mobile County, Alabama",2016,804,0.39880952380952384
01097000600,"Census Tract 6, Mobile County, Alabama",2230,1027,0.4605381165919282
01097000701,"Census Tract 7.01, Mobile County, Alabama",2343,1063,0.45369184805804524
01097001302,"Census Tract 13.02, Mobile County, Alabama",2877,1108,0.38512339242266247
01097001400,"Census Tract 14, Mobile County, Alabama",1885,797,0.42281167108753315
01097001501,"Census Tract 15.01, Mobile County, Alabama",1614,969,0.6003717472118959
01097001502,"Census Tract 15.02, Mobile County, Alabama",1396,950,0.6805157593123209
01097002200,"Census Tract 22, Mobile County, Alabama",2858,1009,0.3530440867739678
01097002302,"Census Tract 23.02, Mobile County, Alabama",2060,1108,0.537864077669903
01097002400,"Census Tract 24, Mobile County, Alabama",3017,1069,0.35432548889625454
01097002600,"Census Tract 26, Mobile County, Alabama",2370,888,0.37468354430379747
01097002700,"Census Tract 27, Mobile County, Alabama",2495,1157,0.46372745490981965
01097003205,"Census Tract 32.05, Mobile County, Alabama",3080,1359,0.44123376623376626
01097003602,"Census Tract 36.02, Mobile County, Alabama",1286,677,0.526438569206843
01097003902,"Census Tract 39.02, Mobile County, Alabama",800,351,0.43875
01097004000,"Census Tract 40, Mobile County, Alabama",2284,1027,0.44964973730297725
01097004100,"Census Tract 41, Mobile County, Alabama",958,526,0.5490605427974948
01097004800,"Census Tract 48, Mobile County, Alabama",1277,625,0.4894283476898982
01097004900,"Census Tract 49, Mobile County, Alabama",3512,1311,0.3732915717539863
01097005100,"Census Tract 51, Mobile County, Alabama",1664,850,0.5108173076923077
01097007500,"Census Tract 75, Mobile County, Alabama",1539,727,0.4723846653671215
01097007600,"Census Tract 76, Mobile County, Alabama",2021,907,0.4487877288471054
01097007700,"Census Tract 77, Mobile County, Alabama",1672,718,0.42942583732057416
01099075600,"Census Tract 756, Monroe County, Alabama",1319,516,0.3912054586808188
01099075700,"Census Tract 757, Monroe County, Alabama",1807,716,0.39623685666851133
01099076000,"Census Tract 760, Monroe County, Alabama",3188,1248,0.39146800501882056
01101000100,"Census Tract 1, Montgomery County, Alabama",511,190,0.37181996086105673
01101000400,"Census Tract 4, Montgomery County, Alabama",4427,2118,0.47842782922972665
01101000600,"Census Tract 6, Montgomery County, Alabama",1204,756,0.627906976744186
01101000700,"Census Tract 7, Montgomery County, Alabama",1582,601,0.37989886219974717
01101001000,"Census Tract 10, Montgomery County, Alabama",1243,706,0.5679806918744972
01101001100,"Census Tract 11, Montgomery County, Alabama",3944,2204,0.5588235294117647
01101001200,"Census Tract 12, Montgomery County, Alabama",1535,784,0.5107491856677524
01101001600,"Census Tract 16, Montgomery County, Alabama",3613,1476,0.408524771657902
01101002202,"Census Tract 22.02, Montgomery County, Alabama",1162,668,0.5748709122203098
01101003000,"Census Tract 30, Montgomery County, Alabama",3697,1975,0.534216932648093
01101005102,"Census Tract 51.02, Montgomery County, Alabama",4926,1801,0.36561104344295575
01101005603,"Census Tract 56.03, Montgomery County, Alabama",7164,3388,0.47292015633724177
01101005902,"Census Tract 59.02, Montgomery County, Alabama",3494,1435,0.4107040641099027
01103000600,"Census Tract 6, Morgan County, Alabama",3047,1359,0.4460124712832294
01103000700,"Census Tract 7, Morgan County, Alabama",4163,1623,0.3898630795099688
01103000900,"Census Tract 9, Morgan County, Alabama",5781,2046,0.353918007265179
01105687100,"Census Tract 6871, Perry County, Alabama",3669,1482,0.4039247751430908
01109188900,"Census Tract 1889, Pike County, Alabama",6039,2247,0.3720814704421262
01113030200,"Census Tract 302, Russell County, Alabama",2550,1351,0.5298039215686274
01113030700,"Census Tract 307, Russell County, Alabama",3886,1382,0.35563561502830676
01119011300,"Census Tract 113, Sumter County, Alabama",5618,2569,0.4572801708793165
01119011500,"Census Tract 115, Sumter County, Alabama",4639,1988,0.4285406337572753
01121010301,"Census Tract 103.01, Talladega County, Alabama",2965,1239,0.4178752107925801
01121010600,"Census Tract 106, Talladega County, Alabama",2886,1382,0.47886347886347885
01121011300,"Census Tract 113, Talladega County, Alabama",5731,2055,0.35857616471819925
01121011800,"Census Tract 118, Talladega County, Alabama",2186,1089,0.49817017383348583
01125010404,"Census Tract 104.04, Tuscaloosa County, Alabama",2523,942,0.3733650416171225
01125010500,"Census Tract 105, Tuscaloosa County, Alabama",2340,999,0.4269230769230769
01125011402,"Census Tract 114.02, Tuscaloosa County, Alabama",2200,1352,0.6145454545454545
01125011800,"Census Tract 118, Tuscaloosa County, Alabama",3645,1549,0.42496570644718795
01125011902,"Census Tract 119.02, Tuscaloosa County, Alabama",1729,616,0.3562753036437247
01125012000,"Census Tract 120, Tuscaloosa County, Alabama",2380,934,0.39243697478991596
01125012405,"Census Tract 124.05, Tuscaloosa County, Alabama",7057,2540,0.35992631429786026
01125012600,"Census Tract 126, Tuscaloosa County, Alabama",1896,907,0.47837552742616035
01125012800,"Census Tract 128, Tuscaloosa County, Alabama",2284,1085,0.47504378283712784
01127021000,"Census Tract 210, Walker County, Alabama",3797,1353,0.3563339478535686
01131034700,"Census Tract 347, Wilcox County, Alabama",980,561,0.5724489795918367
01131034800,"Census Tract 348, Wilcox County, Alabama",5123,1845,0.36014054265079054
01131035100,"Census Tract 351, Wilcox County, Alabama",3080,1123,0.3646103896103896
02180000100,"Census Tract 1, Nome Census Area, Alaska",5883,2170,0.36885942546319905
02198000300,"Census Tract 3, Prince of Wales-Hyder Census Area, Alaska",13,6,0.46153846153846156
04001942600,"Census Tract 9426, Apache County, Arizona",1512,685,0.453042328042328
04001942700,"Census Tract 9427, Apache County, Arizona",4699,1738,0.369865928921047
04001944000,"Census Tract 9440, Apache County, Arizona",5999,2641,0.4402400400066678
04001944100,"Census Tract 9441, Apache County, Arizona",5916,2619,0.44269776876267747
04001944202,"Census Tract 9442.02, Apache County, Arizona",3999,2163,0.5408852213053263
04001944300,"Census Tract 9443, Apache County, Arizona",7294,2999,0.41115985741705513
04001944901,"Census Tract 9449.01, Apache County, Arizona",3771,1409,0.373640944046672
04001944902,"Census Tract 9449.02, Apache County, Arizona",4938,2356,0.47711624139327663
04001945002,"Census Tract 9450.02, Apache County, Arizona",4070,1643,0.4036855036855037
04001945100,"Census Tract 9451, Apache County, Arizona",2438,934,0.3831009023789992
04003000700,"Census Tract 7, Cochise County, Arizona",3762,1429,0.3798511430090378
04003000901,"Census Tract 9.01, Cochise County, Arizona",2257,1020,0.4519273371732388
04003000902,"Census Tract 9.02, Cochise County, Arizona",1535,584,0.38045602605863194
04005000300,"Census Tract 3, Coconino County, Arizona",7036,2680,0.3808982376350199
04005000800,"Census Tract 8, Coconino County, Arizona",5243,2348,0.4478352088498951
04005942202,"Census Tract 9422.02, Coconino County, Arizona",3667,1563,0.42623397872920643
04005944900,"Census Tract 9449, Coconino County, Arizona",5083,1845,0.36297462128664176
04005945000,"Census Tract 9450, Coconino County, Arizona",4392,1593,0.36270491803278687
04007940200,"Census Tract 9402, Gila County, Arizona",2003,935,0.46679980029955065
04007940400,"Census Tract 9404, Gila County, Arizona",5772,2757,0.47765072765072764
04009940500,"Census Tract 9405, Graham County, Arizona",4740,2368,0.49957805907173
04013060801,"Census Tract 608.01, Maricopa County, Arizona",6092,2506,0.4113591595535128
04013061200,"Census Tract 612, Maricopa County, Arizona",6127,2526,0.4122735433327893
04013061401,"Census Tract 614.01, Maricopa County, Arizona",2082,856,0.4111431316042267
04013061402,"Census Tract 614.02, Maricopa County, Arizona",5121,2338,0.45655145479398557
04013092600,"Census Tract 926, Maricopa County, Arizona",3775,2329,0.616953642384106
04013092718,"Census Tract 927.18, Maricopa County, Arizona",3762,1560,0.41467304625199364
04013092801,"Census Tract 928.01, Maricopa County, Arizona",5223,2512,0.48094964579743443
04013092802,"Census Tract 928.02, Maricopa County, Arizona",5685,2251,0.3959542656112577
04013092900,"Census Tract 929, Maricopa County, Arizona",2573,1145,0.4450058297706957
04013093001,"Census Tract 930.01, Maricopa County, Arizona",5264,2424,0.46048632218844987
04013093002,"Census Tract 930.02, Maricopa County, Arizona",4736,2185,0.4613597972972973
04013093104,"Census Tract 931.04, Maricopa County, Arizona",4664,2050,0.43953687821612347
04013093105,"Census Tract 931.05, Maricopa County, Arizona",5749,2863,0.497999652113411
04013093200,"Census Tract 932, Maricopa County, Arizona",2977,1048,0.35203224722875376
04013103304,"Census Tract 1033.04, Maricopa County, Arizona",6025,2685,0.445643153526971
04013103306,"Census Tract 1033.06, Maricopa County, Arizona",4208,1606,0.38165399239543724
04013103615,"Census Tract 1036.15, Maricopa County, Arizona",4963,2086,0.4203102961918195
04013104501,"Census Tract 1045.01, Maricopa County, Arizona",3459,1745,0.5044810638912981
04013104502,"Census Tract 1045.02, Maricopa County, Arizona",5456,2424,0.4442815249266862
04013104600,"Census Tract 1046, Maricopa County, Arizona",4588,1743,0.3799040976460331
04013105501,"Census Tract 1055.01, Maricopa County, Arizona",2665,1099,0.4123827392120075
04013105502,"Census Tract 1055.02, Maricopa County, Arizona",2004,828,0.41317365269461076
04013105503,"Census Tract 1055.03, Maricopa County, Arizona",3166,1201,0.3793430195830701
04013105602,"Census Tract 1056.02, Maricopa County, Arizona",7133,2765,0.38763493621197254
04013106001,"Census Tract 1060.01, Maricopa County, Arizona",1743,649,0.372346528973035
04013106701,"Census Tract 1067.01, Maricopa County, Arizona",3661,1897,0.5181644359464627
04013106801,"Census Tract 1068.01, Maricopa County, Arizona",3805,1806,0.47463863337713535
04013107101,"Census Tract 1071.01, Maricopa County, Arizona",4688,1736,0.3703071672354949
04013107102,"Census Tract 1071.02, Maricopa County, Arizona",5181,2995,0.5780737309399729
04013107201,"Census Tract 1072.01, Maricopa County, Arizona",3125,1338,0.42816
04013108601,"Census Tract 1086.01, Maricopa County, Arizona",2562,948,0.3700234192037471
04013108902,"Census Tract 1089.02, Maricopa County, Arizona",4359,1777,0.4076623078687772
04013109001,"Census Tract 1090.01, Maricopa County, Arizona",4963,2476,0.4988917993149305
04013109002,"Census Tract 1090.02, Maricopa County, Arizona",4309,2021,0.4690183337201207
04013109003,"Census Tract 1090.03, Maricopa County, Arizona",6263,3199,0.5107775826281334
04013109101,"Census Tract 1091.01, Maricopa County, Arizona",3437,1476,0.4294442828047716
04013109102,"Census Tract 1091.02, Maricopa County, Arizona",5315,1925,0.3621825023518344
04013109200,"Census Tract 1092, Maricopa County, Arizona",3976,2260,0.56841046277666
04013109300,"Census Tract 1093, Maricopa County, Arizona",5138,2161,0.420591669910471
04013109400,"Census Tract 1094, Maricopa County, Arizona",7577,4285,0.565527253530421
04013109602,"Census Tract 1096.02, Maricopa County, Arizona",6748,2702,0.4004149377593361
04013109603,"Census Tract 1096.03, Maricopa County, Arizona",5422,2006,0.3699741792696422
04013109701,"Census Tract 1097.01, Maricopa County, Arizona",8382,4093,0.4883082796468623
04013109702,"Census Tract 1097.02, Maricopa County, Arizona",5717,2125,0.3716984432394613
04013109801,"Census Tract 1098.01, Maricopa County, Arizona",4432,1638,0.36958483754512633
04013109802,"Census Tract 1098.02, Maricopa County, Arizona",5197,1993,0.38349047527419666
04013109900,"Census Tract 1099, Maricopa County, Arizona",7314,3789,0.5180475799835931
04013110001,"Census Tract 1100.01, Maricopa County, Arizona",3962,1448,0.36547198384654217
04013110002,"Census Tract 1100.02, Maricopa County, Arizona",3370,2023,0.6002967359050445
04013110100,"Census Tract 1101, Maricopa County, Arizona",6298,3571,0.5670053985392188
04013110701,"Census Tract 1107.01, Maricopa County, Arizona",2641,1124,0.42559636501325254
04013110901,"Census Tract 1109.01, Maricopa County, Arizona",3469,1302,0.3753243009512828
04013110902,"Census Tract 1109.02, Maricopa County, Arizona",5490,2047,0.37285974499089253
04013111201,"Census Tract 1112.01, Maricopa County, Arizona",5971,2405,0.40278010383520346
04013111203,"Census Tract 1112.03, Maricopa County, Arizona",1558,592,0.37997432605905007
04013111501,"Census Tract 1115.01, Maricopa County, Arizona",1733,852,0.4916330063473745
04013111602,"Census Tract 1116.02, Maricopa County, Arizona",4735,2131,0.4500527983104541
04013112100,"Census Tract 1121, Maricopa County, Arizona",4032,2128,0.5277777777777778
04013112201,"Census Tract 1122.01, Maricopa County, Arizona",4018,1588,0.39522150323544053
04013112301,"Census Tract 1123.01, Maricopa County, Arizona",5503,1934,0.35144466654552065
04013112302,"Census Tract 1123.02, Maricopa County, Arizona",7641,3031,0.3966758277712341
04013112502,"Census Tract 1125.02, Maricopa County, Arizona",5693,2319,0.4073423502546987
04013112503,"Census Tract 1125.03, Maricopa County, Arizona",8776,3445,0.3925478577939836
04013112504,"Census Tract 1125.04, Maricopa County, Arizona",4093,1516,0.3703884681162961
04013112505,"Census Tract 1125.05, Maricopa County, Arizona",8896,3988,0.4482913669064748
04013112507,"Census Tract 1125.07, Maricopa County, Arizona",2796,1653,0.5912017167381974
04013112509,"Census Tract 1125.09, Maricopa County, Arizona",9727,3860,0.3968335560810116
04013112601,"Census Tract 1126.01, Maricopa County, Arizona",2632,1272,0.48328267477203646
04013112602,"Census Tract 1126.02, Maricopa County, Arizona",7320,4917,0.6717213114754098
04013112700,"Census Tract 1127, Maricopa County, Arizona",6355,3329,0.5238394964594807
04013112900,"Census Tract 1129, Maricopa County, Arizona",5005,2216,0.44275724275724276
04013113201,"Census Tract 1132.01, Maricopa County, Arizona",2953,1711,0.5794107687097867
04013113202,"Census Tract 1132.02, Maricopa County, Arizona",2071,1213,0.5857073877353935
04013113203,"Census Tract 1132.03, Maricopa County, Arizona",2417,1031,0.42656185353744314
04013113300,"Census Tract 1133, Maricopa County, Arizona",5203,3400,0.6534691524120699
04013113502,"Census Tract 1135.02, Maricopa County, Arizona",2825,1508,0.5338053097345132
04013113602,"Census Tract 1136.02, Maricopa County, Arizona",3544,1702,0.4802483069977427
04013113700,"Census Tract 1137, Maricopa County, Arizona",7896,3218,0.407548125633232
04013113801,"Census Tract 1138.01, Maricopa County, Arizona",1890,710,0.37566137566137564
04013113900,"Census Tract 1139, Maricopa County, Arizona",931,656,0.7046186895810956
04013114000,"Census Tract 1140, Maricopa County, Arizona",1893,839,0.4432118330692023
04013114200,"Census Tract 1142, Maricopa County, Arizona",1560,983,0.6301282051282051
04013114301,"Census Tract 1143.01, Maricopa County, Arizona",886,532,0.600451467268623
04013114302,"Census Tract 1143.02, Maricopa County, Arizona",3014,1478,0.49037823490378235
04013114401,"Census Tract 1144.01, Maricopa County, Arizona",2121,1063,0.5011786892975012
04013114402,"Census Tract 1144.02, Maricopa County, Arizona",1640,1e3,0.6097560975609756
